,image_name,category,sample,revolution,trigger,prediction,truth
154,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003876.bmp,good,,,,0,0
155,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005447.bmp,good,,,,0,0
156,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004195.bmp,good,,,,0,0
157,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003162.bmp,bad,,,,1,1
158,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003606.bmp,bad,,,,1,1
159,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005367.bmp,good,,,,0,0
160,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002921.bmp,good,,,,0,0
161,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002966.bmp,bad,,,,1,1
162,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002148.bmp,bad,,,,1,1
163,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004496.bmp,good,,,,0,0
164,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005305.bmp,good,,,,0,0
165,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002093.bmp,good,,,,1,0
166,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005714.bmp,good,,,,0,0
167,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004682.bmp,good,,,,0,0
168,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003166.bmp,good,,,,0,0
169,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002142.bmp,good,,,,0,0
170,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005463.bmp,good,,,,0,0
171,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003725.bmp,bad,,,,1,1
172,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002590.bmp,good,,,,0,0
173,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005771.bmp,good,,,,0,0
174,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003969.bmp,good,,,,0,0
175,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004998.bmp,good,,,,0,0
176,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005193.bmp,good,,,,0,0
177,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003819.bmp,good,,,,0,0
178,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002293.bmp,bad,,,,1,1
179,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005038.bmp,good,,,,0,0
180,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004134.bmp,bad,,,,1,1
181,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004962.bmp,good,,,,0,0
182,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002597.bmp,good,,,,0,0
183,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004816.bmp,good,,,,0,0
184,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003301.bmp,bad,,,,1,1
185,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003496.bmp,bad,,,,1,1
186,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004924.bmp,good,,,,0,0
187,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004681.bmp,good,,,,0,0
188,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003577.bmp,good,,,,0,0
189,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003386.bmp,bad,,,,1,1
190,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003800.bmp,good,,,,0,0
191,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005116.bmp,good,,,,0,0
192,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003613.bmp,good,,,,0,0
193,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002558.bmp,good,,,,0,0
194,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004124.bmp,good,,,,0,0
195,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003362.bmp,bad,,,,1,1
196,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003790.bmp,good,,,,0,0
197,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004161.bmp,good,,,,0,0
198,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005125.bmp,good,,,,0,0
199,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005659.bmp,good,,,,0,0
200,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004105.bmp,good,,,,0,0
201,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003138.bmp,good,,,,0,0
202,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003172.bmp,bad,,,,1,1
203,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002512.bmp,good,,,,0,0
204,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005460.bmp,good,,,,0,0
205,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005681.bmp,good,,,,0,0
206,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005209.bmp,good,,,,0,0
207,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005102.bmp,good,,,,0,0
208,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002875.bmp,good,,,,0,0
209,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004152.bmp,good,,,,0,0
210,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005273.bmp,good,,,,0,0
211,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002317.bmp,good,,,,0,0
212,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005253.bmp,good,,,,0,0
213,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004706.bmp,good,,,,0,0
214,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002330.bmp,good,,,,0,0
215,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004891.bmp,bad,,,,0,1
216,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003245.bmp,good,,,,0,0
217,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004752.bmp,good,,,,0,0
218,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002691.bmp,good,,,,0,0
219,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004402.bmp,good,,,,0,0
220,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004939.bmp,good,,,,0,0
221,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002391.bmp,bad,,,,0,1
222,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002674.bmp,bad,,,,1,1
223,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003931.bmp,good,,,,0,0
224,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002295.bmp,bad,,,,1,1
225,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003054.bmp,good,,,,0,0
226,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002451.bmp,good,,,,0,0
227,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004947.bmp,good,,,,0,0
228,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003357.bmp,bad,,,,1,1
229,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003117.bmp,good,,,,0,0
230,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002768.bmp,bad,,,,1,1
231,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002388.bmp,good,,,,0,0
232,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004542.bmp,good,,,,0,0
233,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005733.bmp,good,,,,0,0
234,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004435.bmp,good,,,,0,0
235,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004903.bmp,bad,,,,1,1
236,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004498.bmp,good,,,,0,0
237,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002500.bmp,bad,,,,1,1
238,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005327.bmp,good,,,,0,0
239,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005228.bmp,good,,,,0,0
240,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003009.bmp,good,,,,0,0
241,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003941.bmp,bad,,,,1,1
242,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004191.bmp,good,,,,0,0
243,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005286.bmp,good,,,,0,0
244,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005568.bmp,good,,,,0,0
245,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002550.bmp,good,,,,0,0
246,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003257.bmp,good,,,,0,0
247,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002555.bmp,bad,,,,1,1
248,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003534.bmp,good,,,,0,0
249,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004620.bmp,good,,,,0,0
250,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003451.bmp,bad,,,,1,1
251,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004776.bmp,bad,,,,1,1
252,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005181.bmp,good,,,,0,0
253,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005550.bmp,good,,,,0,0
254,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004170.bmp,good,,,,0,0
255,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003108.bmp,good,,,,0,0
256,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004472.bmp,bad,,,,0,1
257,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003539.bmp,good,,,,0,0
258,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004436.bmp,good,,,,0,0
259,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002459.bmp,good,,,,0,0
260,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005583.bmp,good,,,,0,0
261,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003706.bmp,good,,,,0,0
262,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002179.bmp,good,,,,0,0
263,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003999.bmp,bad,,,,1,1
264,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005152.bmp,good,,,,0,0
265,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002942.bmp,good,,,,1,0
266,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005364.bmp,good,,,,0,0
267,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004858.bmp,good,,,,0,0
268,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002613.bmp,good,,,,0,0
269,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005234.bmp,good,,,,0,0
270,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003163.bmp,bad,,,,1,1
271,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003262.bmp,good,,,,0,0
272,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003704.bmp,good,,,,0,0
273,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005392.bmp,good,,,,0,0
274,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004984.bmp,good,,,,0,0
275,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004160.bmp,bad,,,,1,1
276,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005210.bmp,bad,,,,0,1
277,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003761.bmp,good,,,,0,0
278,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002137.bmp,bad,,,,1,1
279,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003392.bmp,good,,,,0,0
280,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004355.bmp,good,,,,0,0
281,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002718.bmp,good,,,,0,0
282,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003135.bmp,good,,,,0,0
283,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005303.bmp,good,,,,0,0
284,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__004633.bmp,good,,,,0,0
285,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002517.bmp,good,,,,0,0
286,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003695.bmp,good,,,,0,0
287,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003281.bmp,good,,,,0,0
288,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002911.bmp,bad,,,,1,1
289,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__003417.bmp,good,,,,0,0
290,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002181.bmp,good,,,,0,0
291,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005523.bmp,good,,,,0,0
292,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005293.bmp,good,,,,0,0
293,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002934.bmp,bad,,,,1,1
294,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/bad/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005299.bmp,bad,,,,1,1
295,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005554.bmp,good,,,,0,0
296,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__005643.bmp,good,,,,0,0
297,/home/tonytrieu/datasets/Cilag/C31/C31_Vorstudie_2018Glass_split/val/good/Bodenradius C31_Tool Set_998 B ring buffer_Image1__002808.bmp,good,,,,0,0
